e2008g,latitude,longitude,treated,age,black,hisp,dem,female,lat_cutoff,long_cutoff,dist1,dist2,dist3,perp_dist,long_border,lat_border
1,40.2819,-74.6206,1,30,0,0,1,0,,,4.785808208721392,4.520917105680067,4.409063466860406,4.100142036367976,,
1,40.2778,-74.61360000000001,1,65,0,0,1,0,,,5.248803878237135,4.812724165496048,4.523749663125208,4.044607107808577,,
1,40.2945,-74.5896,1,67,0,0,1,0,,,4.144045633285389,3.103819386508115,2.284373592082323,1.309601525716307,,
0,40.3104,-74.61709999999999,1,34,0,0,0,0,,,1.612619121838693,1.608877308395496,2.195294928237848,1.476226765911815,,
1,40.2893,-74.5989,1,62,0,0,0,0,,,4.27249037748776,3.475322213792462,2.915045423053999,2.257929125470354,,
1,40.2978,-74.62309999999999,1,50,0,0,0,0,,,3.044513268136343,3.017190252306981,3.2617101231382,2.751062026341416,,
0,40.3016,-74.6206,1,31,0,0,0,0,,,2.599922990604579,2.548697773879861,2.850846144796385,2.30491003919657,,
1,40.3122,-74.6245,1,35,0,0,1,1,,,1.518306651940478,2.010336826035375,2.780213547700956,1.361218669627929,,
1,40.3286,-74.63420000000001,1,68,0,0,1,0,,,1.442895379303761,2.770958005688767,3.892401431152267,.8610932921874724,,
0,40.281,-74.6174,1,68,0,0,0,0,,,4.880536874727785,4.537012615000121,4.351893898471391,4.03853521961374,,
0,40.3276,-74.6512,1,39,0,0,0,0,,,2.839833647426555,4.135559560333352,5.218949725396938,2.269607955168928,,
0,40.284,-74.5981,1,44,0,0,0,1,,,4.846573895261473,4.06854016620148,3.483262816043982,2.680436832489107,,
1,40.305,-74.5852,1,55,0,0,0,0,,,3.545890775332225,2.299672190519054,1.24595183366884,.2551178771506359,,
1,40.2742,-74.62050000000001,1,64,0,0,0,0,,,5.64083215806089,5.335944550913594,5.14090522948414,4.741099526232083,,
0,40.3066,-74.6473,1,40,0,0,0,1,,,3.217788324219149,4.028897419546269,4.787768620301192,2.925121705143911,,
1,40.3025,-74.5849,1,22,0,0,1,0,,,3.744621513085809,2.528827227586868,1.508485555433434,.3953525197640562,,
0,40.2947,-74.6101,1,20,0,0,0,1,,,3.421347719769081,2.911201439153461,2.73096013773919,2.438211033305854,,
1,40.3126,-74.6236,1,50,0,0,0,0,,,1.449827869624823,1.922169675412433,2.699678320442657,1.303602967849095,,
1,40.2814,-74.6341,1,50,0,0,0,0,,,5.0274729978937,5.057478131629559,5.170464402219578,4.74632761543084,,
1,40.2812,-74.62860000000001,1,65,0,0,0,0,,,4.942296745718437,4.853464315489198,4.876480643254738,4.499397822017235,,
1,40.2761,-74.6255,1,46,0,0,0,0,,,5.463471254847287,5.268876397133082,5.17629815737988,4.862456610860941,,
1,40.2745,-74.6211,1,48,0,0,0,1,,,5.609738871547761,5.318037397785204,5.135845254184623,4.754404897979867,,
1,40.2706,-74.618,1,48,0,0,0,1,,,6.036794830487151,5.671941268782013,5.406983621502553,4.889754438248686,,
1,40.2522,-74.6285,1,62,0,0,0,1,,,8.132724114876924,7.874641733212727,7.638455201371888,7.054851907452148,,
0,40.2586,-74.6156,1,59,0,0,0,1,,,7.3736836099266,6.946651165609982,6.582038443216405,5.862930979499714,,
1,40.2929,-74.61060000000001,1,39,0,0,1,0,,,3.610442217869071,3.115784063228376,2.921134095442892,2.639874164430826,,
1,40.2718,-74.5829,1,76,0,0,1,0,,,6.607171116626468,5.672299173265674,4.860538776771373,3.348724848633287,,
0,40.3128,-74.61499999999999,1,20,0,0,0,1,,,1.366498340247533,1.297872776718713,1.972418757250491,1.156760377468663,,
1,40.2765,-74.57859999999999,1,61,0,0,0,1,,,6.328813085603043,5.310427621820238,4.423928804569326,2.766558334059772,,
1,40.3148,-74.6063,1,86,0,0,1,0,,,1.491383106796803,.6679909343147145,1.220104514913363,.4732332076681221,,
0,40.31,-74.6305,1,25,0,0,0,0,,,1.970907996809946,2.574745739537856,3.318211027618582,1.763631461700492,,
1,40.3033,-74.6134,1,26,0,0,0,0,,,2.430702728400449,2.080653345021326,2.236823229774078,1.745882289999886,,
0,40.3089,-74.6382,1,44,0,0,0,0,,,2.475210636323636,3.218476016869562,3.982388909857491,2.212108862371916,,
0,40.2596,-74.61360000000001,1,24,0,0,0,1,,,7.269041182052345,6.813005017691236,6.42562745583366,5.681935567326372,,
1,40.2865,-74.6581,1,36,0,0,0,1,,,5.463428929851577,5.978413483906834,6.444136003589774,5.217482220571251,,
1,40.2951,-74.6267,1,89,0,0,0,1,,,3.395710602203823,3.437492191589363,3.685564006550422,3.179414985368264,,
1,40.2735,-74.5838,1,85,0,0,1,0,,,6.404002542144682,5.468996960454938,4.662078714710855,3.184902857640548,,
0,40.2907,-74.6146,1,61,0,0,1,0,,,3.811987938297611,3.434332339919188,3.314172820796168,2.998417031198608,,
0,40.2952,-74.6003,1,48,0,0,0,0,,,3.622651032954723,2.810651908248987,2.310350185105625,1.933924728260953,,
0,40.3251,-74.654,1,44,0,0,1,0,,,3.061309256269345,4.326201797658109,5.38307326318791,2.579882039339346,,
1,40.2847,-74.61320000000001,1,42,0,0,1,1,,,4.486596476668132,4.053332714464359,3.819305409609572,3.502569227143786,,
1,40.269,-74.61499999999999,1,33,0,0,1,0,,,6.219528640383738,5.796909731840283,5.473702379521137,4.870059371975158,,
1,40.3288,-74.6523,1,52,0,0,0,1,,,2.949245875090373,4.25443132512806,5.345633234617292,2.277722234844002,,
1,40.2818,-74.5757,1,63,0,0,1,0,,,5.97975008674637,4.887813140434299,3.93604233421453,2.153908306392265,,
1,40.2765,-74.577,1,81,0,0,1,0,,,6.401286719543712,5.36550315826601,4.460486999083159,2.749826452129477,,
0,40.2862,-74.59569999999999,1,38,0,0,0,1,,,4.695629907425913,3.854451562603921,3.214962830053334,2.364504731836497,,
1,40.251,-74.65049999999999,1,54,0,0,1,1,,,8.669312920005879,8.688824913433333,8.67716582309688,8.332663592099649,,
1,40.2867,-74.61839999999999,1,63,0,0,1,1,,,4.246770093361702,3.955513561056883,3.863443532059116,3.539599953698308,,
0,40.3155,-74.6357,1,61,0,0,0,1,,,1.835820899754206,2.795834789183863,3.713126233011887,1.530690482091825,,
0,40.306,-74.6512,1,19,0,0,0,0,,,3.519724131723003,4.360601158297106,5.125137724146081,3.217732344719612,,
1,40.2949,-74.61409999999999,1,52,0,0,0,0,,,3.350194953049845,2.975243921043933,2.918865272253012,2.563789586669937,,
0,40.3216,-74.6581,1,24,0,0,0,0,,,3.428455290343465,4.643826597259526,5.659848059126098,3.00573607224264,,
1,40.2895,-74.6052,1,52,0,0,0,0,,,4.079659447968756,3.436147868893251,3.047903701610895,2.638357207408751,,
1,40.3139,-74.61709999999999,1,49,0,0,1,1,,,1.223878694058212,1.370035559865909,2.138966004731012,1.145054662830777,,
0,40.3044,-74.6491,1,40,0,0,0,0,,,3.491943243827302,4.26640989752446,4.989536618386217,3.204582080488013,,
0,40.2982,-74.6414,1,31,0,0,0,1,,,3.575166038794419,4.060512880499132,4.592040632271798,3.355626844624208,,
1,40.2822,-74.65470000000001,1,48,0,0,0,0,,,5.681320534958038,6.080993765378114,6.452184299343664,5.459509492076053,,
1,40.3227,-74.63209999999999,1,56,0,0,1,1,,,1.229071550832673,2.451283889855845,3.514040812890378,.8466784951757224,,
1,40.2981,-74.61369999999999,1,59,0,0,0,1,,,3.000031635039812,2.62725950902355,2.632813840282518,2.237864572292451,,
1,40.2754,-74.5782,1,73,0,1,0,1,,,6.45077520650938,5.436224902773754,4.550853276610572,2.882827718408242,,
0,40.2752,-74.5796,1,80,0,0,0,0,,,6.408795265882972,5.411387507301201,4.543611706599205,2.922531363856503,,
1,40.2808,-74.57559999999999,1,60,0,0,1,0,,,6.074230425602277,4.989667119421312,4.043317258174126,2.264067139368295,,
1,40.2826,-74.6147,1,40,0,0,0,1,,,4.710219947791788,4.308726702961217,4.085224890150778,3.748380732017599,,
1,40.2793,-74.61150000000001,1,45,0,0,0,0,,,5.098266251215427,4.618778963590684,4.299990731624776,3.8008568449323,,
1,40.279,-74.6105,1,79,0,0,0,0,,,5.141083230398523,4.639918624248264,4.298960506887888,3.767626479631412,,
1,40.2755,-74.58620000000001,1,56,0,0,1,0,,,6.114202982109614,5.19690634255359,4.415303400512987,3.036096578892792,,
0,40.3105,-74.6207,1,68,0,0,1,1,,,1.617756041764076,1.835456900902884,2.491008955372765,1.521153799119277,,
0,40.2948,-74.60469999999999,1,48,0,0,1,0,,,3.527829902109418,2.845534285470021,2.491039609771937,2.250193417667893,,
1,40.302,-74.6116,1,39,0,0,0,0,,,2.600530100909848,2.159141704211352,2.206017511508099,1.774714800576898,,
1,40.3288,-74.65219999999999,1,66,0,0,0,0,,,2.940861638854529,4.246162678834382,5.337514536098355,2.270388887945833,,
1,40.3065,-74.61020000000001,1,72,0,0,1,0,,,2.146301443660892,1.648046374858216,1.81421375018361,1.298557149467029,,
1,40.3141,-74.61750000000001,1,32,0,0,0,1,,,1.200262576428589,1.387704411229178,2.171723910138298,1.136283625456637,,
1,40.2699,-74.6016,1,48,0,0,0,1,,,6.26873953610603,5.613933971445507,5.07827074503988,4.197290943843107,,
1,40.2989,-74.6159,1,86,0,0,1,1,,,2.89488992140981,2.613834327397078,2.707402190165449,2.26408531063337,,
0,40.3127,-74.5926,1,35,0,0,0,0,,,2.536602924610425,1.24807262324591,.2588736468237984,.2545710989409838,,
0,40.2959,-74.62430000000001,1,47,0,0,0,0,,,3.269063746374999,3.249581470361827,3.469699857992467,2.974296839835048,,
0,40.3092,-74.62949999999999,1,23,0,0,0,0,,,2.00321429873748,2.541504333985376,3.251028586631607,1.808591986494763,,
0,40.2585,-74.6163,1,84,0,0,0,0,,,7.383476696956283,6.966761233401273,6.610966740214606,5.902744723072679,,
0,40.306,-74.59829999999999,1,79,0,0,1,0,,,2.677802194547127,1.654167551499358,1.134844071434973,.9717733746385403,,
1,40.3246,-74.6344,1,55,0,0,1,1,,,1.400037366188445,2.674197281021337,3.758039120883892,.9927520639001814,,
1,40.3134,-74.6687,1,33,0,0,0,0,,,4.493239606894446,5.59473696292412,6.513019365175046,4.124053705783289,,
0,40.3041,-74.5909,1,21,0,0,1,0,,,3.25280323159933,2.094477379020807,1.211517225885477,.7019624623217229,,
1,40.3033,-74.61409999999999,1,83,0,0,0,0,,,2.422117897812211,2.105663203924786,2.285432963403585,1.783820639397353,,
1,40.326,-74.6327,1,46,0,0,1,1,,,1.261587839500041,2.565904555458096,3.669159894626894,.8039840783807749,,
1,40.2725,-74.58580000000001,1,78,0,0,0,1,,,6.429821885289694,5.526999893167108,4.750598498557555,3.339982048365735,,
1,40.2915,-74.6464,1,49,1,0,1,0,,,4.430519307901565,4.86136777701419,5.306635773792824,4.212461213404882,,
1,40.282,-74.575,1,82,0,0,1,1,,,5.997751629423888,4.897175623239731,3.936449511294585,2.128105659228432,,
0,40.281,-74.6174,1,40,0,0,0,0,,,4.880536874727785,4.537012615000121,4.351893898471391,4.03853521961374,,
0,40.303,-74.5849,1,29,0,0,0,1,,,3.707881446937705,2.48537589214408,1.457551901731836,.3723936786129167,,
1,40.2977,-74.6181,1,56,1,0,1,0,,,3.023457960398193,2.814063350368646,2.935724383135864,2.482055763399984,,
1,40.3279,-74.6498,1,70,0,0,0,0,,,2.725740719569195,4.026002374271035,5.114008552828003,2.14978771962401,,
0,40.2813,-74.617,1,28,0,0,0,0,,,4.84758871140183,4.495978830999715,4.306108567840451,3.991092448374407,,
0,40.3105,-74.6207,1,77,0,0,0,0,,,1.617756041764076,1.835456900902884,2.491008955372765,1.521153799119277,,
1,40.2696,-74.6157,1,62,0,0,0,1,,,6.150785740971004,5.741714648183576,5.433216988935579,4.852947681387831,,
0,40.3154,-74.63849999999999,1,45,0,0,0,1,,,2.041279071270364,3.031089037432503,3.950350032421267,1.723393521847939,,
1,40.273,-74.6223,1,59,0,0,1,1,,,5.782031137610932,5.507053029903513,5.331060029074125,4.943680082700607,,
1,40.3132,-74.6181,1,47,0,0,0,1,,,1.300006506747073,1.483225978140483,2.229151241924316,1.248035109075929,,
1,40.3251,-74.6541,1,49,0,0,0,0,,,3.06978635684604,4.334616658851234,5.391363770035285,2.588263044599402,,
1,40.2721,-74.58759999999999,1,79,0,0,0,0,,,6.40744056444706,5.531017036141184,4.780720306747234,3.431548270332255,,
1,40.3029,-74.6202,1,26,0,0,0,0,,,2.453027226827019,2.411481851368108,2.748543640031877,2.184365119351891,,
1,40.2748,-74.6028,1,54,0,0,1,0,,,5.714879578757919,5.067334542002553,4.560959608305474,3.760630385206446,,
1,40.2871,-74.6052,1,49,0,0,0,1,,,4.337653638183212,3.702756952677988,3.297344313026577,2.810851897309627,,
1,40.2922,-74.61490000000001,1,58,0,0,0,0,,,3.643804892384272,3.281934476850427,3.195284774217356,2.860352399027791,,
1,40.2906,-74.61499999999999,1,55,0,0,1,1,,,3.820752873215755,3.454563977951586,3.342986874677151,3.023120247198876,,
1,40.3085,-74.6382,1,36,0,0,0,1,,,2.507355015045436,3.2363667953613,3.990177106754075,2.247250585194726,,
1,40.3273,-74.64879999999999,1,38,0,0,1,0,,,2.634021356157459,3.929511218696154,5.014073155264478,2.110169567478414,,
0,40.2665,-74.6024,1,18,0,0,0,0,,,6.624249618243312,5.990578730796895,5.462337102251784,4.550685949738559,,
0,40.2815,-74.634,1,20,0,0,1,1,,,5.014460861333743,5.043577291000743,5.156567002977241,4.732341641507998,,
1,40.27,-74.5818,1,68,0,0,0,1,,,6.827918973825241,5.891460461388825,5.073234161571579,3.524281965974705,,
0,40.3042,-74.5829,1,46,0,0,0,0,,,3.754176642834265,2.497734740643799,1.420390712673729,.1785860820028753,,
1,40.2735,-74.6033,1,53,0,0,0,1,,,5.846734837625977,5.211676558172408,4.711122872005228,3.9071690189261,,
0,40.2982,-74.6414,1,46,0,1,0,0,,,3.575166038794419,4.060512880499132,4.592040632271798,3.355626844624208,,
1,40.286,-74.60250000000001,1,40,0,0,0,1,,,4.517002727160568,3.822414626313232,3.343930356320602,2.734835637590491,,
1,40.3051,-74.5872,1,57,0,0,0,0,,,3.407792471498774,2.18116786776227,1.167740633856731,.3741353569853864,,
1,40.271,-74.5783,1,93,0,0,0,0,,,6.868799861683509,5.886346739260152,5.023476634383835,3.368839818612321,,
1,40.2775,-74.5804,1,44,0,0,0,1,,,6.154312363689197,5.148849183166951,4.279118453390081,2.684502569899853,,
1,40.2761,-74.59,1,57,0,0,0,0,,,5.918348232028402,5.051046365776147,4.324975264287957,3.102921358676209,,
1,40.2916,-74.63379999999999,1,43,0,0,1,0,,,3.939885089804543,4.111204765086679,4.401115732877624,3.774677794250424,,
1,40.2717,-74.5849,1,76,0,0,1,1,,,6.542804750402521,5.633443329905739,4.847803620355213,3.402684914152306,,
1,40.2852,-74.617,1,51,0,0,0,0,,,4.413986137975841,4.078463212487852,3.934890570091956,3.638538243957177,,
1,40.2741,-74.618,1,56,0,0,1,1,,,5.64761312986078,5.292893611405058,5.054365810008616,4.600217808333673,,
1,40.2876,-74.59650000000001,1,47,0,0,0,1,,,4.525810630541621,3.689806750399026,3.067973465426588,2.27404257878133,,
1,40.2799,-74.6172,1,45,0,0,0,0,,,5.003016418513789,4.650832762024372,4.450276173933164,4.104637273378884,,
0,40.2785,-74.6177,1,42,0,0,0,0,,,5.158372715334946,4.812171595324787,4.607280776384817,4.23976606891499,,
1,40.2796,-74.6063,1,53,0,0,0,0,,,5.131036623770727,4.540294037565653,4.117722313269891,3.485773257639424,,
0,40.2872,-74.6564,1,41,0,0,0,1,,,5.313019225721639,5.817481415066638,6.280302989939088,5.07033677914179,,
1,40.303,-74.6236,1,47,0,0,0,1,,,2.481762163274587,2.584403490583489,2.998493100717943,2.362293085628627,,
0,40.2721,-74.60720000000001,1,69,0,0,0,1,,,5.939582984117404,5.377281788542029,4.939934998433896,4.210509077219013,,
1,40.2787,-74.60680000000001,1,47,0,0,0,1,,,5.221492512691116,4.642701498345076,4.225885155539516,3.590592644419498,,
1,40.3141,-74.6035,1,55,0,0,0,0,,,1.711079084115056,.6972805523866226,.9872953892053093,.3001873156306401,,
1,40.271,-74.5847,1,77,0,0,0,0,,,6.620449541053611,5.712933235664131,4.927138750945011,3.472863234264868,,
1,40.2778,-74.6305,1,51,0,0,0,0,,,5.344275421325551,5.263902021273474,5.271750566490997,4.905552992778724,,
1,40.2764,-74.6045,1,58,0,0,0,1,,,5.510120383665381,4.890186108259853,4.419476968691749,3.68461249701429,,
0,40.2927,-74.5971,1,25,0,0,0,0,,,3.98992085542619,3.122012334496018,2.514890736449984,1.882950570147187,,
1,40.3233,-74.6327,1,64,0,0,1,1,,,1.267951184964452,2.509647629836556,3.580052946495822,.8749804172065441,,
1,40.269,-74.5971,1,56,0,0,0,0,,,6.459960264925919,5.736577009060082,5.130330082230712,4.081853495533482,,
1,40.281,-74.6174,1,36,1,0,0,1,,,4.880536874727785,4.537012615000121,4.351893898471391,4.03853521961374,,
1,40.2876,-74.61539999999999,1,41,0,0,0,0,,,4.151843789482141,3.784443223008529,3.637137010323153,3.33974270168667,,
1,40.2963,-74.6079,1,49,0,0,0,0,,,3.289981082277976,2.704122761347422,2.479344323856711,2.203926162126784,,
1,40.3003,-74.59050000000001,1,28,0,0,0,0,,,3.587417344239286,2.483350757694254,1.635403805913191,.9304309449442407,,
1,40.2966,-74.5873,1,42,0,0,1,0,,,4.077121542801995,2.972792409279168,2.079535190871953,1.006865447217252,,
1,40.2841,-74.6502,1,22,0,0,0,1,,,5.298990239105293,5.661377043896142,6.018006755326673,5.08862638211215,,
1,40.2624,-74.6144,1,52,0,0,1,0,,,6.954885267550747,6.513742766709107,6.148662297080288,5.448560139532102,,
1,40.3003,-74.61960000000001,1,63,0,0,1,1,,,2.738142513171619,2.622843064223032,2.858795917754847,2.344651990211162,,
0,40.2647,-74.611,1,27,0,0,0,0,,,6.718294456615677,6.224120689496217,5.819321927298181,5.080693133483296,,
1,40.2945,-74.6309,1,58,0,0,0,1,,,3.554749750782857,3.70581188315718,4.013837382161567,3.398992906528732,,
1,40.2874,-74.6114,1,54,0,0,0,0,,,4.204875584492362,3.729113998624086,3.482573945596128,3.200125320605868,,
1,40.2805,-74.619,1,36,0,0,0,0,,,4.93685628903411,4.627760631480664,4.468461210206599,4.178995447807254,,
1,40.2944,-74.5896,1,62,0,0,0,0,,,4.153118947246916,3.114127918632344,2.295452291677831,1.31873038837955,,
1,40.3041,-74.6491,1,47,0,0,1,1,,,3.513804115842718,4.280409535943528,4.997508711556343,3.22797373942652,,
0,40.2902,-74.5951,1,42,0,0,0,0,,,4.314347008571581,3.426850006682314,2.767330874156812,1.971782209096893,,
1,40.2775,-74.62730000000001,1,50,0,0,0,0,,,5.329630676568031,5.181646030699834,5.134739296149179,4.798014148482738,,
1,40.2872,-74.61150000000001,1,53,0,0,0,0,,,4.225828845105593,3.752532348067771,3.506176152735165,3.219997926605002,,
1,40.3036,-74.63209999999999,1,62,0,0,1,0,,,2.656330189848048,3.069278099402342,3.634623802852619,2.467672425938517,,
1,40.2824,-74.6144,1,87,0,0,0,1,,,4.733944493001121,4.324821941915252,4.092915758141476,3.743114003514125,,
1,40.2741,-74.5829,1,75,0,0,1,0,,,6.379676521383367,5.429349850153376,4.608145240137916,3.100785698832073,,
1,40.3261,-74.6534,1,46,0,0,1,1,,,3.013338499191011,4.290784765372976,5.35789629521122,2.51318078365055,,
1,40.2762,-74.60469999999999,1,49,0,0,0,0,,,5.528427829682063,4.912787333976773,4.44516914502557,3.712508027619022,,
0,40.3134,-74.62430000000001,1,38,0,0,0,0,,,1.3884393674486,1.938101877043151,2.751670777749065,1.227381998994137,,
1,40.3086,-74.6219,1,76,0,0,1,1,,,1.843019907833962,2.046228659412857,2.639497162043808,1.732615477600257,,
1,40.3007,-74.5847,1,43,0,0,1,1,,,3.892843671663907,2.698859339637937,1.700301639741464,.509155727859293,,
1,40.2755,-74.6203,1,53,0,0,0,0,,,5.495735946358132,5.192289842996898,5.005710953064423,4.628502846023278,,
1,40.2795,-74.5757,1,59,0,0,0,1,,,6.186601730813491,5.11370671412115,4.176645127148375,2.408664685183961,,
1,40.2767,-74.63339999999999,1,33,0,0,0,0,,,5.517578598611965,5.48404971806186,5.521580210675115,5.140172010783651,,
0,40.2722,-74.60720000000001,1,27,0,0,0,0,,,5.928593908375756,5.366182866689991,4.929206023564503,4.201118333852998,,
1,40.3127,-74.5926,1,35,0,0,0,0,,,2.536602924610425,1.24807262324591,.2588736468237984,.2545710989409838,,
0,40.2872,-74.6564,1,35,0,0,0,1,,,5.313019225721639,5.817481415066638,6.280302989939088,5.07033677914179,,
0,40.3175,-74.6153,1,45,0,0,0,0,,,.8505629288394077,1.06237737246209,2.00288258612958,.7171939753094013,,
1,40.2712,-74.5823,1,61,0,0,1,1,,,6.689657708652588,5.751449689871665,4.934588280356782,3.40239596224198,,
1,40.2491,-74.6383,1,83,0,0,0,0,,,8.603465186705341,8.461258919029044,8.314346332670304,7.830769875686314,,
1,40.3025,-74.6427,1,39,0,0,0,1,,,3.25940531193168,3.883527446185786,4.524225965965344,3.010624780073948,,
0,40.2693,-74.61499999999999,1,43,0,0,0,1,,,6.18619618604927,5.764042002284222,5.442563287295966,4.843376434468251,,
1,40.2818,-74.57080000000001,1,71,0,0,0,0,,,6.237250589093951,5.100190942273024,4.099725137390075,2.163114316038921,,
0,40.2724,-74.57680000000001,1,82,0,0,0,0,,,6.797728510543724,5.789706128210186,4.903800224584133,3.201791256503909,,
1,40.2712,-74.5778,1,72,0,0,1,0,,,6.87028987744119,5.88110116614731,5.011792398540932,3.342193052443261,,
1,40.3015,-74.62430000000001,1,66,0,0,1,0,,,2.657053943509257,2.749307003249501,3.128159116030966,2.533784149715046,,
0,40.3118,-74.62439999999999,1,18,1,0,0,1,,,1.556704091460759,2.023344624480184,2.777086115554509,1.403027737825103,,
1,40.3034,-74.6129,1,33,0,0,0,1,,,2.426751041196465,2.053426019669217,2.195891414322642,1.710766195238335,,
1,40.3105,-74.6401,1,42,0,0,0,1,,,2.471096039274334,3.303667587330669,4.11595947253844,2.184622566794603,,
1,40.286,-74.60250000000001,1,41,0,0,0,0,,,4.517002727160568,3.822414626313232,3.343930356320602,2.734835637590491,,
1,40.3045,-74.6152,1,34,0,0,1,1,,,2.278717357964758,2.030722424890954,2.292241699731422,1.749913150978911,,
1,40.291,-74.6482,1,62,0,0,1,0,,,4.561443137061435,5.013063214920967,5.466966648375124,4.337052433934463,,
0,40.2992,-74.6228,1,36,0,0,1,0,,,2.886797411874539,2.874314912761147,3.151915830103199,2.623470638389654,,
0,40.3102,-74.61709999999999,1,75,0,0,0,0,,,1.6348392104195,1.624282082748749,2.200550047653254,1.489547081350131,,
1,40.3151,-74.63849999999999,1,39,0,0,0,1,,,2.058725334963436,3.037354326793927,3.950094108785679,1.743318915440057,,
1,40.3105,-74.6207,1,78,0,1,1,1,,,1.617756041764076,1.835456900902884,2.491008955372765,1.521153799119277,,
1,40.3055,-74.59439999999999,1,62,0,0,0,0,,,2.935139140459224,1.819185299150638,1.073745543746065,.9227618989168304,,
1,40.2977,-74.5761,1,54,0,0,0,0,,,4.657930624345209,3.419404668699596,2.34190013566116,.4290500818458903,,
0,40.3014,-74.6229,1,19,0,0,0,1,,,2.646308672943114,2.682869292107114,3.029992055586734,2.467349979102587,,
0,40.3109,-74.63630000000001,1,46,0,0,0,1,,,2.203720063122702,2.985705649289786,3.79074144715337,1.937702864230019,,
1,40.294,-74.58110000000001,1,57,0,0,0,0,,,4.639957919454916,3.486635512777107,2.505318142231274,1.006612331114769,,
0,40.2572,-74.6212,1,39,0,0,0,1,,,7.532035078222169,7.185508454890324,6.887200197616995,6.246406744951155,,
1,40.2964,-74.6079,1,53,0,0,0,1,,,3.279237507951381,2.693117566589303,2.470041606053359,2.193590864075936,,
0,40.2811,-74.5887,1,41,0,0,0,1,,,5.462287278445209,4.53984285544007,3.775796530916177,2.560522769204354,,
1,40.306,-74.6512,1,27,0,0,1,1,,,3.519724131723003,4.360601158297106,5.125137724146081,3.217732344719612,,
1,40.326,-74.6534,1,57,0,0,0,1,,,3.012864775277621,4.289150735029809,5.355342097357443,2.514608141662996,,
1,40.3295,-74.652,1,52,0,0,0,1,,,2.93666169476671,4.247536039590195,5.344272264588479,2.217157904078523,,
1,40.2796,-74.63630000000001,1,61,0,0,0,1,,,5.272489991639656,5.32549209129189,5.444099209185245,5.018622263664727,,
1,40.2914,-74.59,1,45,0,0,1,1,,,4.411382474285261,3.41434981317701,2.625661531915486,1.620363558100038,,
0,40.3381,-74.6318,1,54,0,0,0,1,,,1.88359755107617,3.115102083861318,4.248527168512389,.2529786428296088,,
1,40.3157,-74.61750000000001,1,45,0,0,0,0,,,1.022429705352347,1.307392660424394,2.171077708864126,.9733963835397201,,
1,40.2735,-74.5831,1,82,0,0,1,0,,,6.431019633127655,5.487284281655716,4.671208209005521,3.169546773450854,,
1,40.2674,-74.6191,1,52,0,0,0,1,,,6.393435694995353,6.039580504244183,5.770166603988688,5.223675949637128,,
1,40.311,-74.6246,1,41,0,0,0,0,,,1.64596844998872,2.081400867353509,2.806527750765484,1.493470571059531,,
0,40.2849,-74.6164,1,35,0,0,0,1,,,4.448493508809973,4.096421209584634,3.93591176520613,3.648582141500616,,
1,40.2876,-74.6387,1,42,0,0,1,1,,,4.506365269187016,4.718543557500835,5.000472207345126,4.327500105201192,,
1,40.3028,-74.5795,1,45,0,0,0,1,,,4.077756745741866,2.811677470983437,1.714130734542005,.1111225891179942,,
1,40.3034,-74.62350000000001,1,44,0,0,0,1,,,2.436484460813652,2.545632029514745,2.97136645882154,2.317311534266836,,
0,40.3046,-74.6396,1,32,0,0,0,1,,,2.911814421111139,3.538789150220023,4.204783704846669,2.668999847121578,,
1,40.2571,-74.63939999999999,1,48,0,0,0,1,,,7.755567121726697,7.671106336660142,7.591455499639316,7.222532217928518,,
1,40.27,-74.6125,1,73,0,0,0,0,,,6.12059436098684,5.654387683610832,5.296368459596202,4.655195375674425,,
1,40.3275,-74.65089999999999,1,45,0,0,1,1,,,2.813380279219631,4.108457935655351,5.191467084285462,2.252947309204663,,
1,40.3153,-74.6083,1,52,0,0,0,1,,,1.340932877915398,.7029025892986024,1.390018481680578,.5513337744931087,,
1,40.3039,-74.6238,1,42,0,0,0,1,,,2.387191286847982,2.522115774692729,2.970848833629408,2.264352629895473,,
1,40.281,-74.6174,1,56,0,0,1,1,,,4.880536874727785,4.537012615000121,4.351893898471391,4.03853521961374,,
1,40.2712,-74.58499999999999,1,70,0,0,0,0,,,6.589515948063967,5.684548732891374,4.901964805860328,3.458395384536428,,
1,40.2914,-74.64619999999999,1,39,0,0,0,0,,,4.430631164994857,4.856015839442478,5.297369562610181,4.213876865056283,,
1,40.2716,-74.58499999999999,1,86,0,0,1,0,,,6.549242667073949,5.641781502646609,4.857808685157608,3.415714557615549,,
1,40.2826,-74.6035,1,55,0,0,1,0,,,4.858185629476345,4.199821058582519,3.730938940112614,3.076892265695931,,
1,40.2742,-74.5735,1,78,0,0,1,1,,,6.777989523715179,5.723981881483476,4.794603946763475,2.991931092069325,,
1,40.3126,-74.6178,1,62,0,0,0,0,,,1.366621868724508,1.499274222445279,2.210775844739425,1.301035385437017,,
1,40.2713,-74.5778,1,87,0,0,1,1,,,6.860628342470143,5.870764659963383,5.000995108256745,3.331146573815613,,
1,40.2973,-74.60809999999999,1,71,0,0,0,1,,,3.178190455630349,2.596692267552692,2.396690089226994,2.107491171523462,,
0,40.31,-74.6408,1,38,0,0,0,0,,,2.552331003907153,3.378285738400418,4.181879771119123,2.265918142478064,,
1,40.2851,-74.63,1,61,0,0,1,0,,,4.542081747381629,4.526464850257505,4.632905980588694,4.208507817605799,,
